Date,MSFT,AAPL,AMZN,GOOG,FB,TSLA,GOOGL,NVDA,CMCSA,ADBE,INTC,CSCO,NFLX,PEP,AVGO,TMUS,TXN,COST,AMGN,CHTR,SBUX,AMAT,INTU,ISRG,AMD,BKNG,MU,LRCX,MDLZ,ADP,GILD,FISV,CSX,ATVI,MELI,ADSK,ADI,ILMN,NXPI,BIDU
2013-01-02,23.07423210144043,17.01089859008789,257.30999755859375,360.27459716796875,28.0,7.072000026702881,361.98699951171875,11.76362419128418,16.523231506347656,38.34000015258789,16.7075252532959,15.684021949768066,13.144286155700684,54.1373291015625,25.914230346679688,16.07381820678711,25.7586669921875,84.1948013305664,72.14385223388672,78.0999984741211,23.804405212402344,10.270088195800781,57.036529541015625,165.83999633789062,2.5299999713897705,638.4000244140625,6.630000114440918,34.613868713378906,22.699031829833984,42.20100402832031,30.914342880249023,20.31999969482422,17.286428451538086,10.193955421447754,80.5064697265625,36.939998626708984,35.887882232666016,55.41999816894531,26.830718994140625,104.12000274658203
2013-01-03,22.765125274658203,16.79617691040039,258.4800109863281,360.48382568359375,27.770000457763672,6.953999996185303,362.19720458984375,11.772869110107422,16.338783264160156,37.75,16.660642623901367,15.768841743469238,13.79857063293457,54.160762786865234,26.049612045288086,15.957820892333984,25.423824310302734,85.05791473388672,71.69066619873047,77.9800033569336,23.964548110961914,10.24406909942627,56.84318542480469,167.88999938964844,2.490000009536743,648.72998046875,6.900000095367432,33.9435920715332,22.673505783081055,42.36724853515625,30.869029998779297,20.167499542236328,17.449256896972656,10.249812126159668,80.95655822753906,36.369998931884766,35.30877685546875,55.54999923706055,26.69574546813965,104.9800033569336
2013-01-04,22.33906364440918,16.328323364257812,259.1499938964844,367.60711669921875,28.760000228881836,6.880000114440918,369.3543395996094,12.161293983459473,16.3302059173584,38.130001068115234,16.535600662231445,15.791974067687988,13.71142864227295,54.23884963989258,25.88237190246582,16.1235294342041,25.368011474609375,84.7840576171875,72.00627136230469,77.5999984741211,24.10304069519043,10.24406909942627,57.28511047363281,166.75999450683594,2.5899999141693115,648.4099731445312,6.960000038146973,34.024024963378906,22.75861358642578,42.743072509765625,31.18617057800293,20.174999237060547,17.94634246826172,10.398765563964844,81.00548553466797,36.36000061035156,34.68074035644531,54.7599983215332,26.358314514160156,104.6500015258789
2013-01-07,22.29729652404785,16.232280731201172,268.4599914550781,366.0031433105469,29.420000076293945,6.868000030517578,367.74273681640625,11.809866905212402,16.25728988647461,37.939998626708984,16.605937957763672,15.645469665527344,14.171428680419922,54.23104476928711,25.739025115966797,15.841825485229492,25.4477481842041,84.12841033935547,71.6421127319336,77.4000015258789,24.11602783203125,10.122632026672363,57.349544525146484,167.3333282470703,2.6700000762939453,657.3800048828125,7.179999828338623,33.57716751098633,22.690528869628906,42.576839447021484,31.663930892944336,20.302499771118164,17.53495979309082,10.408074378967285,80.83916473388672,36.09000015258789,34.78678894042969,50.900001525878906,26.16549301147461,102.29000091552734
2013-01-08,22.180330276489258,16.275964736938477,266.3800048828125,365.28082275390625,29.059999465942383,6.736000061035156,367.01702880859375,11.550919532775879,16.36881446838379,38.13999938964844,16.48090171813965,15.660890579223633,13.880000114440918,54.39502716064453,25.56381607055664,15.460692405700684,25.15276336669922,83.97074127197266,71.33460235595703,77.19999694824219,24.072744369506836,9.983847618103027,56.887969970703125,168.14332580566406,2.6700000762939453,657.4199829101562,7.230000019073486,33.04985809326172,22.707548141479492,42.82257080078125,31.87808609008789,20.399999618530273,17.57781219482422,10.231193542480469,81.63167572021484,36.29999923706055,34.42789077758789,52.38999938964844,25.596677780151367,101.08999633789062
2013-01-09,22.305646896362305,16.02158546447754,266.3500061035156,367.68182373046875,30.59000015258789,6.728000164031982,369.429443359375,11.291967391967773,16.480335235595703,38.65999984741211,16.762222290039062,15.653175354003906,13.70142936706543,54.668331146240234,26.129243850708008,15.560118675231934,25.511518478393555,84.0122299194336,71.7553939819336,78.5999984741211,23.644264221191406,10.131305694580078,57.38648223876953,168.91000366210938,2.630000114440918,651.5900268554688,7.309999942779541,33.32691955566406,23.0224552154541,42.71415710449219,32.071685791015625,20.709999084472656,17.60352325439453,10.184645652770996,84.63552856445312,36.66999816894531,34.33818054199219,52.529998779296875,25.94375228881836,104.33999633789062
2013-01-10,22.105148315429688,16.22020149230957,265.3399963378906,369.3555603027344,31.299999237060547,6.705999851226807,371.1111145019531,11.310462951660156,16.514657974243164,38.619998931884766,17.035730361938477,15.761130332946777,14.0,55.29301071166992,26.69468116760254,16.1235294342041,25.854333877563477,83.60557556152344,71.0594711303711,79.0,23.60531234741211,10.09660816192627,57.617286682128906,169.6233367919922,2.619999885559082,653.6199951171875,7.420000076293945,33.8274040222168,23.243749618530273,42.87316131591797,32.100502014160156,20.799999237060547,17.60352325439453,10.175338745117188,84.4300308227539,36.52000045776367,34.754146575927734,53.63999938964844,27.29348373413086,110.56999969482422
2013-01-11,22.41425323486328,16.120737075805664,267.94000244140625,368.61334228515625,31.719999313354492,6.581999778747559,370.3653564453125,11.291967391967773,16.497501373291016,38.09000015258789,17.192026138305664,15.791974067687988,14.470000267028809,55.34767532348633,27.347713470458984,15.808682441711426,25.846355438232422,83.22380828857422,70.37161254882812,78.38999938964844,23.808725357055664,10.157326698303223,57.8111572265625,168.6666717529297,2.6700000762939453,655.489990234375,7.539999961853027,34.35470199584961,23.337369918823242,42.94544219970703,32.15815353393555,20.7450008392334,17.60352325439453,10.724597930908203,84.69419860839844,36.79999923706055,34.46867370605469,52.68000030517578,26.99461555480957,112.97000122070312
2013-01-14,22.464380264282227,15.545990943908691,272.7300109863281,360.27459716796875,30.950000762939453,6.6519999504089355,361.98699951171875,11.282720565795898,16.694814682006836,38.15999984741211,17.192026138305664,16.169811248779297,14.778571128845215,55.667842864990234,27.53087615966797,15.758970260620117,25.78258514404297,83.29851531982422,70.33924102783203,78.18000030517578,23.661577224731445,10.192023277282715,57.866546630859375,170.9066619873047,2.640000104904175,662.9199829101562,7.599999904632568,34.158084869384766,23.388431549072266,42.93821334838867,32.03047561645508,20.725000381469727,17.697799682617188,10.70598030090332,85.0855941772461,36.83000183105469,34.45236587524414,52.619998931884766,27.35133171081543,112.63999938964844
2013-01-15,22.73171043395996,15.055521011352539,271.8999938964844,361.1114807128906,30.100000381469727,6.78000020980835,362.82781982421875,11.079262733459473,16.814924240112305,38.150001525878906,17.098251342773438,16.177520751953125,14.527142524719238,55.909889221191406,26.973407745361328,15.87496566772461,25.7347469329834,83.94581604003906,68.85025024414062,78.31999969482422,23.579345703125,10.209370613098145,58.11582565307617,167.8633270263672,2.680000066757202,663.3499755859375,7.599999904632568,34.0329704284668,23.58418846130371,42.743072509765625,31.86161994934082,20.11750030517578,17.8092098236084,10.771147727966309,85.34979248046875,36.709999084472656,34.27292251586914,51.619998931884766,27.274208068847656,111.66000366210938
2013-01-16,22.589693069458008,15.680459022521973,268.92999267578125,356.2596435546875,29.850000381469727,6.820000171661377,357.95294189453125,11.180992126464844,16.80634880065918,37.880001068115234,17.277984619140625,16.216075897216797,13.925713539123535,55.81621170043945,27.52291488647461,15.460692405700684,25.91811180114746,84.26119995117188,68.23521423339844,78.33999633789062,23.523073196411133,10.348158836364746,58.11582565307617,166.1666717529297,2.7200000286102295,667.8400268554688,7.670000076293945,34.24745559692383,23.677810668945312,42.519004821777344,31.783369064331055,20.11750030517578,17.843490600585938,10.631503105163574,84.92904663085938,36.72999954223633,34.32187271118164,50.59000015258789,28.247940063476562,109.93000030517578
2013-01-17,22.765125274658203,15.574808120727539,270.4800109863281,354.3318786621094,30.139999389648438,6.875999927520752,356.0160217285156,11.328961372375488,17.136640548706055,37.72999954223633,17.723417282104492,16.15438461303711,13.95714282989502,56.558021545410156,27.72200584411621,15.593259811401367,26.428348541259766,83.78816223144531,67.92771911621094,78.94999694824219,23.587997436523438,10.75583553314209,58.752830505371094,171.39999389648438,2.740000009536743,669.8900146484375,7.809999942779541,35.81147384643555,23.882078170776367,42.764747619628906,31.93163299560547,20.270000457763672,17.903488159179688,10.631503105163574,85.81942749023438,37.33000183105469,35.12118911743164,51.59000015258789,28.903522491455078,108.43000030517578
2013-01-18,22.765125274658203,15.491771697998047,272.1199951171875,350.9396057128906,29.65999984741211,6.9039998054504395,352.60760498046875,11.254977226257324,17.27390480041504,37.97999954223633,16.605937957763672,16.2083683013916,14.167142868041992,56.59706497192383,27.427345275878906,15.576688766479492,26.72332000732422,83.98733520507812,66.42253112792969,78.83000183105469,23.7221736907959,10.972686767578125,58.78976058959961,169.44332885742188,2.4600000381469727,672.719970703125,7.889999866485596,35.856163024902344,23.899099349975586,43.162261962890625,32.240535736083984,20.309999465942383,17.920623779296875,10.575647354125977,86.34778594970703,37.5,35.12118911743164,51.029998779296875,28.566083908081055,109.83999633789062
